line_id,order_id,order_date,region,city,category,quantity,unit_price,discount,sales,profit,marketing_cost,category_missing,profit_missing,category_display,sales_outlier,month
L00528,DH0401,2026-06-11,Miền Bắc,Hải Phòng,Văn phòng phẩm,5,34000,0.0,170000,27000.0,21000,False,False,Văn phòng phẩm,False,2026-06
L00529,DH0273,2026-04-28,Miền Bắc,Hải Phòng,Đồ uống,6,68000,0.1,367000,75000.0,37000,False,False,Đồ uống,False,2026-04
L00530,DH0518,2026-05-29,Miền Nam,Cần Thơ,Đồ uống,5,51000,0.1,230000,33000.0,21000,False,False,Đồ uống,False,2026-05
L00531,DH0474,2026-06-13,Miền Nam,Cần Thơ,Chăm sóc cá nhân,6,67000,0.05,382000,122000.0,24000,False,False,Chăm sóc cá nhân,False,2026-06
L00532,DH0208,2026-04-19,Miền Nam,Cần Thơ,Gia dụng,6,19000,0.0,114000,41000.0,42000,False,False,Gia dụng,False,2026-04
L00533,DH0108,2026-06-10,Miền Nam,Cần Thơ,Chăm sóc cá nhân,2,46000,0.0,92000,24000.0,45000,False,False,Chăm sóc cá nhân,False,2026-06
L00534,DH0497,2026-05-17,Miền Bắc,Hà Nội,Văn phòng phẩm,6,46000,0.1,248000,63000.0,54000,False,False,Văn phòng phẩm,False,2026-05
L00535,DH0384,2026-04-19,Miền Bắc,Hải Phòng,Văn phòng phẩm,6,91000,0.0,546000,198000.0,43000,False,False,Văn phòng phẩm,False,2026-04
L00536,DH0417,2026-04-02,Miền Nam,Cần Thơ,Gia dụng,1,96000,0.05,91000,25000.0,49000,False,False,Gia dụng,False,2026-04
L00537,DH0081,2026-06-20,Miền Bắc,Hà Nội,Thực phẩm,4,87000,0.0,348000,146000.0,54000,False,False,Thực phẩm,False,2026-06
L00538,DH0015,2026-06-19,Miền Nam,Cần Thơ,Đồ uống,4,26000,0.0,104000,17000.0,14000,False,False,Đồ uống,False,2026-06
L00539,DH0174,2026-04-06,Miền Nam,Cần Thơ,Thực phẩm,3,95000,0.0,285000,121000.0,13000,False,False,Thực phẩm,False,2026-04
L00540,DH0066,2026-05-20,Miền Nam,Cần Thơ,Thực phẩm,4,111000,0.05,422000,67000.0,45000,False,False,Thực phẩm,False,2026-05
L00541,DH0533,2026-04-09,Miền Bắc,Hà Nội,Đồ uống,1,45000,0.1,40000,11000.0,11000,False,False,Đồ uống,False,2026-04
L00542,DH0075,2026-04-05,Miền Nam,TP.HCM,Gia dụng,1,73000,0.05,69000,16000.0,11000,False,False,Gia dụng,False,2026-04
L00543,DH0136,2026-04-06,Miền Nam,Cần Thơ,Đồ uống,3,78000,0.1,211000,56000.0,18000,False,False,Đồ uống,False,2026-04
L00544,DH0470,2026-06-25,Miền Nam,Cần Thơ,Gia dụng,6,54000,0.0,324000,132000.0,53000,False,False,Gia dụng,False,2026-06
L00545,DH0170,2026-05-17,Miền Bắc,Hà Nội,Văn phòng phẩm,3,68000,0.0,204000,48000.0,28000,False,False,Văn phòng phẩm,False,2026-05
L00546,DH0146,2026-06-30,Miền Nam,TP.HCM,Thực phẩm,6,45000,0.0,270000,70000.0,8000,False,False,Thực phẩm,False,2026-06
L00547,DH0198,2026-06-10,Miền Nam,TP.HCM,Gia dụng,4,69000,0.0,276000,104000.0,42000,False,False,Gia dụng,False,2026-06
L00548,DH0227,2026-06-07,Miền Bắc,Hà Nội,Đồ uống,2,61000,0.0,122000,26000.0,24000,False,False,Đồ uống,False,2026-06
L00549,DH0004,2026-04-10,Miền Bắc,Hải Phòng,Thực phẩm,2,73000,0.0,146000,22000.0,25000,False,False,Thực phẩm,False,2026-04
L00550,DH0133,2026-05-10,Miền Trung,Huế,Đồ uống,1,151000,0.15,128000,40000.0,49000,False,False,Đồ uống,False,2026-05
L00551,DH0264,2026-05-22,Miền Nam,TP.HCM,Đồ uống,6,40000,0.0,240000,48000.0,37000,False,False,Đồ uống,False,2026-05
L00552,DH0215,2026-05-24,Miền Bắc,Hải Phòng,Đồ uống,6,110000,0.0,660000,259000.0,11000,False,False,Đồ uống,True,2026-05
L00553,DH0061,2026-04-13,Miền Nam,Cần Thơ,Thực phẩm,4,68000,0.1,245000,84000.0,32000,False,False,Thực phẩm,False,2026-04
L00554,DH0158,2026-04-01,Miền Nam,TP.HCM,Chăm sóc cá nhân,3,65000,0.0,195000,33000.0,31000,False,False,Chăm sóc cá nhân,False,2026-04
L00555,DH0082,2026-05-26,Miền Nam,Cần Thơ,Chăm sóc cá nhân,3,25000,0.0,75000,26000.0,57000,False,False,Chăm sóc cá nhân,False,2026-05
L00556,DH0081,2026-04-10,Miền Bắc,Hải Phòng,Văn phòng phẩm,2,101000,0.0,202000,53000.0,15000,False,False,Văn phòng phẩm,False,2026-04
L00557,DH0527,2026-06-25,Miền Nam,TP.HCM,Văn phòng phẩm,6,39000,0.1,211000,88000.0,43000,False,False,Văn phòng phẩm,False,2026-06
L00558,DH0269,2026-05-01,Miền Bắc,Hải Phòng,Gia dụng,1,43000,0.0,43000,7000.0,10000,False,False,Gia dụng,False,2026-05
L00559,DH0310,2026-06-24,Miền Nam,TP.HCM,Chăm sóc cá nhân,1,58000,0.0,58000,16000.0,64000,False,False,Chăm sóc cá nhân,False,2026-06
L00560,DH0393,2026-05-08,Miền Bắc,Hải Phòng,Thực phẩm,6,56000,0.05,319000,126000.0,21000,False,False,Thực phẩm,False,2026-05
L00561,DH0237,2026-05-09,Miền Nam,TP.HCM,Đồ uống,2,44000,0.05,84000,21000.0,56000,False,False,Đồ uống,False,2026-05
L00562,DH0534,2026-06-08,Miền Bắc,Hà Nội,Chăm sóc cá nhân,1,125000,0.0,125000,19000.0,52000,False,False,Chăm sóc cá nhân,False,2026-06
L00563,DH0010,2026-06-21,Miền Trung,Đà Nẵng,Gia dụng,1,88000,0.0,88000,33000.0,63000,False,False,Gia dụng,False,2026-06
L00564,DH0080,2026-04-16,Miền Nam,TP.HCM,Văn phòng phẩm,4,193000,0.0,772000,289000.0,31000,False,False,Văn phòng phẩm,True,2026-04
L00565,DH0160,2026-05-11,Miền Trung,Đà Nẵng,Đồ uống,4,47000,0.05,179000,75000.0,35000,False,False,Đồ uống,False,2026-05
L00566,DH0173,2026-04-11,Miền Nam,TP.HCM,Văn phòng phẩm,2,46000,0.05,87000,31000.0,60000,False,False,Văn phòng phẩm,False,2026-04
L00567,DH0066,2026-06-03,Miền Nam,TP.HCM,Đồ uống,6,158000,0.05,901000,200000.0,29000,False,False,Đồ uống,True,2026-06
L00568,DH0148,2026-06-03,Miền Bắc,Hà Nội,Đồ uống,2,37000,0.0,74000,16000.0,17000,False,False,Đồ uống,False,2026-06
L00569,DH0511,2026-04-13,Miền Nam,TP.HCM,Gia dụng,3,74000,0.0,222000,86000.0,46000,False,False,Gia dụng,False,2026-04
L00570,DH0471,2026-06-20,Miền Nam,TP.HCM,Thực phẩm,5,57000,0.05,271000,43000.0,26000,False,False,Thực phẩm,False,2026-06
L00571,DH0013,2026-06-29,Miền Trung,Đà Nẵng,Thực phẩm,2,59000,0.1,106000,32000.0,29000,False,False,Thực phẩm,False,2026-06
L00572,DH0124,2026-06-20,Miền Nam,TP.HCM,Thực phẩm,5,35000,0.1,158000,25000.0,40000,False,False,Thực phẩm,False,2026-06
L00573,DH0297,2026-06-13,Miền Bắc,Hải Phòng,Đồ uống,1,49000,0.0,49000,8000.0,36000,False,False,Đồ uống,False,2026-06
L00574,DH0172,2026-06-07,Miền Nam,Cần Thơ,Chăm sóc cá nhân,2,159000,0.1,286000,96000.0,53000,False,False,Chăm sóc cá nhân,False,2026-06
L00575,DH0098,2026-04-26,Miền Bắc,Hải Phòng,Chăm sóc cá nhân,5,71000,0.1,320000,85000.0,66000,False,False,Chăm sóc cá nhân,False,2026-04
L00576,DH0281,2026-06-29,Miền Bắc,Hải Phòng,Thực phẩm,2,130000,0.15,221000,91000.0,60000,False,False,Thực phẩm,False,2026-06
L00577,DH0081,2026-04-28,Miền Nam,Cần Thơ,Thực phẩm,4,50000,0.0,200000,31000.0,31000,False,False,Thực phẩm,False,2026-04
L00578,DH0056,2026-05-18,Miền Bắc,Hà Nội,Chăm sóc cá nhân,2,70000,0.0,140000,25000.0,52000,False,False,Chăm sóc cá nhân,False,2026-05
L00579,DH0011,2026-06-03,Miền Nam,Cần Thơ,Thực phẩm,4,89000,0.05,338000,127000.0,24000,False,False,Thực phẩm,False,2026-06
L00580,DH0536,2026-06-10,Miền Nam,Cần Thơ,Gia dụng,4,88000,0.05,334000,60000.0,40000,False,False,Gia dụng,False,2026-06
L00581,DH0131,2026-04-30,Miền Bắc,Hải Phòng,Văn phòng phẩm,2,61000,0.0,122000,43000.0,19000,False,False,Văn phòng phẩm,False,2026-04
L00582,DH0209,2026-05-08,Miền Nam,TP.HCM,Chăm sóc cá nhân,4,68000,0.0,272000,61000.0,64000,False,False,Chăm sóc cá nhân,False,2026-05
L00583,DH0466,2026-05-14,Miền Bắc,Hải Phòng,Gia dụng,4,109000,0.1,392000,97000.0,26000,False,False,Gia dụng,False,2026-05
L00584,DH0319,2026-05-03,Miền Nam,TP.HCM,Chăm sóc cá nhân,5,77000,0.0,385000,145000.0,29000,False,False,Chăm sóc cá nhân,False,2026-05
L00585,DH0101,2026-04-30,Miền Nam,Cần Thơ,Đồ uống,6,30000,0.0,180000,48000.0,64000,False,False,Đồ uống,False,2026-04
L00586,DH0164,2026-06-22,Miền Nam,Cần Thơ,Chăm sóc cá nhân,1,50000,0.0,50000,10000.0,43000,False,False,Chăm sóc cá nhân,False,2026-06
L00587,DH0468,2026-04-23,Miền Bắc,Hà Nội,Đồ uống,3,40000,0.05,114000,18000.0,55000,False,False,Đồ uống,False,2026-04
L00588,DH0039,2026-05-10,Miền Bắc,Hà Nội,Thực phẩm,4,31000,0.0,124000,25000.0,62000,False,False,Thực phẩm,False,2026-05
L00589,DH0430,2026-04-14,Miền Nam,TP.HCM,Gia dụng,2,95000,0.05,180000,29000.0,12000,False,False,Gia dụng,False,2026-04
L00590,DH0343,2026-06-07,Miền Bắc,Hà Nội,Thực phẩm,2,108000,0.0,216000,83000.0,44000,False,False,Thực phẩm,False,2026-06
L00591,DH0347,2026-06-13,Miền Nam,TP.HCM,Chăm sóc cá nhân,3,47000,0.0,141000,46000.0,66000,False,False,Chăm sóc cá nhân,False,2026-06
L00592,DH0351,2026-05-16,Miền Nam,Cần Thơ,Gia dụng,2,58000,0.0,116000,24000.0,8000,False,False,Gia dụng,False,2026-05
L00593,DH0248,2026-04-06,Miền Nam,Cần Thơ,Văn phòng phẩm,6,162000,0.0,972000,187000.0,39000,False,False,Văn phòng phẩm,True,2026-04
L00594,DH0443,2026-04-11,Miền Nam,TP.HCM,Đồ uống,1,62000,0.0,62000,,21000,False,True,Đồ uống,False,2026-04
L00595,DH0430,2026-04-24,Miền Nam,Cần Thơ,Gia dụng,3,64000,0.05,182000,58000.0,37000,False,False,Gia dụng,False,2026-04
L00596,DH0193,2026-04-12,Miền Trung,Huế,Đồ uống,1,76000,0.05,72000,29000.0,29000,False,False,Đồ uống,False,2026-04
L00597,DH0063,2026-04-21,Miền Nam,Cần Thơ,Đồ uống,2,119000,0.0,238000,55000.0,22000,False,False,Đồ uống,False,2026-04
L00598,DH0332,2026-05-17,Miền Bắc,Hà Nội,Thực phẩm,3,83000,0.0,249000,100000.0,28000,False,False,Thực phẩm,False,2026-05
L00599,DH0497,2026-05-24,Miền Nam,Cần Thơ,Văn phòng phẩm,3,108000,0.15,275000,72000.0,40000,False,False,Văn phòng phẩm,False,2026-05
L00600,DH0406,2026-06-04,Miền Nam,Cần Thơ,Thực phẩm,3,43000,0.05,123000,28000.0,27000,False,False,Thực phẩm,False,2026-06
L00601,DH0115,2026-06-24,Miền Bắc,Hà Nội,Thực phẩm,1,98000,0.0,98000,28000.0,23000,False,False,Thực phẩm,False,2026-06
L00602,DH0389,2026-06-07,Miền Trung,Đà Nẵng,Văn phòng phẩm,2,64000,0.05,122000,39000.0,16000,False,False,Văn phòng phẩm,False,2026-06
L00603,DH0518,2026-05-14,Miền Nam,Cần Thơ,,5,46000,0.0,230000,87000.0,19000,True,False,Chưa phân loại,False,2026-05
L00604,DH0477,2026-05-01,Miền Nam,Cần Thơ,Chăm sóc cá nhân,6,85000,0.1,459000,89000.0,51000,False,False,Chăm sóc cá nhân,False,2026-05
L00605,DH0350,2026-06-19,Miền Bắc,Hải Phòng,Chăm sóc cá nhân,6,209000,0.0,1254000,279000.0,65000,False,False,Chăm sóc cá nhân,True,2026-06
L00606,DH0061,2026-04-01,Miền Trung,Huế,Gia dụng,6,73000,0.1,394000,124000.0,51000,False,False,Gia dụng,False,2026-04
L00607,DH0429,2026-06-06,Miền Nam,Cần Thơ,Thực phẩm,4,106000,0.0,424000,128000.0,59000,False,False,Thực phẩm,False,2026-06
L00608,DH0359,2026-05-19,Miền Nam,Cần Thơ,Chăm sóc cá nhân,4,59000,0.0,236000,57000.0,18000,False,False,Chăm sóc cá nhân,False,2026-05
L00609,DH0407,2026-05-15,Miền Bắc,Hải Phòng,Văn phòng phẩm,6,33000,0.0,198000,75000.0,51000,False,False,Văn phòng phẩm,False,2026-05
L00610,DH0055,2026-04-18,Miền Trung,Đà Nẵng,Thực phẩm,2,85000,0.1,153000,64000.0,68000,False,False,Thực phẩm,False,2026-04
L00611,DH0466,2026-04-26,Miền Nam,TP.HCM,Thực phẩm,1,42000,0.05,40000,16000.0,67000,False,False,Thực phẩm,False,2026-04
L00612,DH0290,2026-04-30,Miền Nam,TP.HCM,Chăm sóc cá nhân,3,60000,0.0,180000,35000.0,9000,False,False,Chăm sóc cá nhân,False,2026-04
L00613,DH0279,2026-04-04,Miền Nam,TP.HCM,Thực phẩm,2,161000,0.1,290000,55000.0,18000,False,False,Thực phẩm,False,2026-04
L00614,DH0051,2026-05-22,Miền Nam,TP.HCM,Đồ uống,4,30000,0.05,114000,35000.0,30000,False,False,Đồ uống,False,2026-05
L00615,DH0525,2026-05-22,Miền Nam,TP.HCM,Chăm sóc cá nhân,4,78000,0.05,296000,125000.0,12000,False,False,Chăm sóc cá nhân,False,2026-05
L00616,DH0194,2026-05-06,Miền Nam,Cần Thơ,Gia dụng,1,84000,0.1,76000,15000.0,69000,False,False,Gia dụng,False,2026-05
L00617,DH0199,2026-06-22,Miền Trung,Huế,Thực phẩm,4,77000,0.1,277000,66000.0,12000,False,False,Thực phẩm,False,2026-06
L00618,DH0323,2026-05-12,Miền Bắc,Hà Nội,Thực phẩm,2,51000,0.05,97000,23000.0,38000,False,False,Thực phẩm,False,2026-05
L00619,DH0256,2026-04-07,Miền Bắc,Hà Nội,Gia dụng,1,73000,0.0,73000,17000.0,68000,False,False,Gia dụng,False,2026-04
L00620,DH0237,2026-04-05,Miền Nam,TP.HCM,Thực phẩm,2,44000,0.15,75000,18000.0,67000,False,False,Thực phẩm,False,2026-04
L00621,DH0061,2026-05-04,Miền Bắc,Hà Nội,Gia dụng,2,134000,0.05,255000,106000.0,42000,False,False,Gia dụng,False,2026-05
L00622,DH0031,2026-04-17,Miền Nam,Cần Thơ,Đồ uống,1,72000,0.0,72000,25000.0,28000,False,False,Đồ uống,False,2026-04
L00623,DH0002,2026-06-18,Miền Bắc,Hải Phòng,Thực phẩm,3,121000,0.05,345000,113000.0,43000,False,False,Thực phẩm,False,2026-06
L00624,DH0240,2026-06-16,Miền Nam,Cần Thơ,Chăm sóc cá nhân,3,59000,0.05,168000,28000.0,22000,False,False,Chăm sóc cá nhân,False,2026-06
L00625,DH0203,2026-06-27,Miền Trung,Huế,Đồ uống,2,99000,0.1,178000,67000.0,13000,False,False,Đồ uống,False,2026-06
L00626,DH0421,2026-05-17,Miền Bắc,Hải Phòng,Gia dụng,6,91000,0.0,546000,139000.0,51000,False,False,Gia dụng,False,2026-05
L00627,DH0418,2026-05-15,Miền Trung,Đà Nẵng,Gia dụng,2,40000,0.0,80000,36000.0,17000,False,False,Gia dụng,False,2026-05
L00628,DH0043,2026-06-20,Miền Bắc,Hà Nội,Chăm sóc cá nhân,3,136000,0.05,388000,135000.0,21000,False,False,Chăm sóc cá nhân,False,2026-06
L00629,DH0289,2026-05-28,Miền Bắc,Hà Nội,Đồ uống,1,226000,0.0,226000,73000.0,66000,False,False,Đồ uống,False,2026-05
L00630,DH0370,2026-06-18,Miền Bắc,Hà Nội,Chăm sóc cá nhân,5,108000,0.05,513000,147000.0,10000,False,False,Chăm sóc cá nhân,False,2026-06
L00631,DH0312,2026-04-18,Miền Nam,TP.HCM,Đồ uống,4,37000,0.15,126000,18000.0,55000,False,False,Đồ uống,False,2026-04
L00632,DH0191,2026-04-18,Miền Trung,Huế,Đồ uống,5,46000,0.0,230000,102000.0,22000,False,False,Đồ uống,False,2026-04
L00633,DH0441,2026-04-06,Miền Nam,Cần Thơ,Đồ uống,1,25000,0.0,25000,6000.0,45000,False,False,Đồ uống,False,2026-04
L00634,DH0039,2026-05-07,Miền Bắc,Hà Nội,Gia dụng,4,46000,0.0,184000,30000.0,23000,False,False,Gia dụng,False,2026-05
L00635,DH0093,2026-06-11,Miền Bắc,Hải Phòng,Gia dụng,2,149000,0.15,253000,56000.0,38000,False,False,Gia dụng,False,2026-06
L00636,DH0274,2026-05-18,Miền Nam,TP.HCM,Gia dụng,3,107000,0.0,321000,107000.0,41000,False,False,Gia dụng,False,2026-05
L00637,DH0155,2026-05-20,Miền Trung,Đà Nẵng,Văn phòng phẩm,5,43000,0.1,194000,43000.0,61000,False,False,Văn phòng phẩm,False,2026-05
L00638,DH0045,2026-04-09,Miền Bắc,Hà Nội,Thực phẩm,2,38000,0.0,76000,17000.0,15000,False,False,Thực phẩm,False,2026-04
L00639,DH0530,2026-04-12,Miền Bắc,Hà Nội,Đồ uống,1,50000,0.1,45000,15000.0,52000,False,False,Đồ uống,False,2026-04
L00640,DH0425,2026-04-08,Miền Nam,TP.HCM,Thực phẩm,5,109000,0.05,518000,190000.0,47000,False,False,Thực phẩm,False,2026-04
L00641,DH0373,2026-05-04,Miền Nam,TP.HCM,Đồ uống,4,84000,0.05,319000,81000.0,50000,False,False,Đồ uống,False,2026-05
L00642,DH0121,2026-06-16,Miền Trung,Đà Nẵng,Gia dụng,2,131000,0.0,262000,59000.0,66000,False,False,Gia dụng,False,2026-06
L00643,DH0315,2026-06-07,Miền Trung,Đà Nẵng,Chăm sóc cá nhân,5,50000,0.05,238000,81000.0,54000,False,False,Chăm sóc cá nhân,False,2026-06
L00644,DH0276,2026-06-15,Miền Bắc,Hải Phòng,Thực phẩm,1,71000,0.05,67000,12000.0,41000,False,False,Thực phẩm,False,2026-06
L00645,DH0265,2026-04-28,Miền Bắc,Hà Nội,Đồ uống,2,49000,0.0,98000,27000.0,11000,False,False,Đồ uống,False,2026-04
L00646,DH0143,2026-05-05,Miền Bắc,Hải Phòng,Thực phẩm,4,61000,0.0,244000,78000.0,38000,False,False,Thực phẩm,False,2026-05
L00647,DH0216,2026-06-27,Miền Nam,TP.HCM,Gia dụng,6,58000,0.05,331000,83000.0,67000,False,False,Gia dụng,False,2026-06
L00648,DH0371,2026-06-04,Miền Bắc,Hà Nội,Đồ uống,6,59000,0.0,354000,106000.0,58000,False,False,Đồ uống,False,2026-06
L00649,DH0091,2026-06-02,Miền Nam,Cần Thơ,Thực phẩm,1,87000,0.05,83000,31000.0,35000,False,False,Thực phẩm,False,2026-06
L00650,DH0073,2026-05-18,Miền Bắc,Hải Phòng,Đồ uống,5,54000,0.0,270000,47000.0,46000,False,False,Đồ uống,False,2026-05
L00651,DH0365,2026-04-10,Miền Nam,TP.HCM,Chăm sóc cá nhân,4,63000,0.05,239000,93000.0,58000,False,False,Chăm sóc cá nhân,False,2026-04
L00652,DH0511,2026-06-08,Miền Nam,TP.HCM,Thực phẩm,3,45000,0.0,135000,34000.0,58000,False,False,Thực phẩm,False,2026-06
L00653,DH0468,2026-05-04,Miền Trung,Đà Nẵng,Thực phẩm,4,115000,0.0,460000,72000.0,20000,False,False,Thực phẩm,False,2026-05
L00654,DH0082,2026-04-29,Miền Nam,TP.HCM,Thực phẩm,6,146000,0.0,876000,382000.0,18000,False,False,Thực phẩm,True,2026-04
L00655,DH0213,2026-06-05,Miền Nam,TP.HCM,Thực phẩm,1,162000,0.0,162000,60000.0,47000,False,False,Thực phẩm,False,2026-06
L00656,DH0343,2026-05-14,Miền Nam,Cần Thơ,Chăm sóc cá nhân,6,97000,0.05,553000,87000.0,66000,False,False,Chăm sóc cá nhân,False,2026-05
L00657,DH0136,2026-04-16,Miền Trung,Đà Nẵng,Đồ uống,4,66000,0.0,264000,108000.0,12000,False,False,Đồ uống,False,2026-04
L00658,DH0187,2026-06-21,Miền Bắc,Hà Nội,Đồ uống,4,44000,0.0,176000,52000.0,42000,False,False,Đồ uống,False,2026-06
L00659,DH0119,2026-05-06,Miền Nam,TP.HCM,Thực phẩm,4,42000,0.0,168000,25000.0,67000,False,False,Thực phẩm,False,2026-05
L00660,DH0306,2026-06-14,Miền Bắc,Hà Nội,Đồ uống,3,65000,0.05,185000,74000.0,38000,False,False,Đồ uống,False,2026-06
L00661,DH0048,2026-05-07,Miền Nam,Cần Thơ,Gia dụng,1,38000,0.0,38000,16000.0,18000,False,False,Gia dụng,False,2026-05
L00662,DH0451,2026-04-29,Miền Nam,Cần Thơ,Đồ uống,2,95000,0.1,171000,62000.0,34000,False,False,Đồ uống,False,2026-04
L00663,DH0281,2026-06-12,Miền Trung,Huế,Gia dụng,6,75000,0.0,450000,182000.0,13000,False,False,Gia dụng,False,2026-06
L00664,DH0088,2026-06-20,Miền Nam,TP.HCM,Chăm sóc cá nhân,5,37000,0.0,185000,83000.0,60000,False,False,Chăm sóc cá nhân,False,2026-06
L00665,DH0187,2026-04-29,Miền Nam,Cần Thơ,Đồ uống,1,61000,0.1,55000,16000.0,36000,False,False,Đồ uống,False,2026-04
L00666,DH0016,2026-05-07,Miền Trung,Huế,Đồ uống,1,99000,0.0,99000,30000.0,50000,False,False,Đồ uống,False,2026-05
L00667,DH0283,2026-05-21,Miền Bắc,Hà Nội,Thực phẩm,6,113000,0.0,678000,99000.0,23000,False,False,Thực phẩm,True,2026-05
L00668,DH0517,2026-06-02,Miền Trung,Đà Nẵng,Thực phẩm,2,74000,0.0,148000,24000.0,54000,False,False,Thực phẩm,False,2026-06
L00669,DH0379,2026-05-16,Miền Trung,Đà Nẵng,Đồ uống,6,90000,0.05,513000,230000.0,30000,False,False,Đồ uống,False,2026-05
L00670,DH0003,2026-06-04,Miền Nam,TP.HCM,Gia dụng,4,78000,0.1,281000,88000.0,51000,False,False,Gia dụng,False,2026-06
L00671,DH0006,2026-06-15,Miền Nam,TP.HCM,Đồ uống,5,55000,0.1,248000,97000.0,33000,False,False,Đồ uống,False,2026-06
L00672,DH0384,2026-05-07,Miền Bắc,Hải Phòng,Gia dụng,4,72000,0.0,288000,96000.0,62000,False,False,Gia dụng,False,2026-05
L00673,DH0431,2026-06-17,Miền Nam,TP.HCM,Thực phẩm,3,72000,0.05,205000,70000.0,52000,False,False,Thực phẩm,False,2026-06
L00674,DH0309,2026-06-15,Miền Bắc,Hải Phòng,Chăm sóc cá nhân,6,52000,0.1,281000,80000.0,14000,False,False,Chăm sóc cá nhân,False,2026-06
L00675,DH0313,2026-06-28,Miền Bắc,Hải Phòng,Văn phòng phẩm,6,76000,0.05,433000,180000.0,55000,False,False,Văn phòng phẩm,False,2026-06
L00676,DH0402,2026-05-13,Miền Bắc,Hải Phòng,Chăm sóc cá nhân,1,67000,0.05,64000,10000.0,26000,False,False,Chăm sóc cá nhân,False,2026-05
L00677,DH0272,2026-06-16,Miền Trung,Đà Nẵng,Thực phẩm,3,81000,0.0,243000,69000.0,20000,False,False,Thực phẩm,False,2026-06
L00678,DH0074,2026-06-27,Miền Nam,TP.HCM,Gia dụng,4,68000,0.05,258000,101000.0,44000,False,False,Gia dụng,False,2026-06
L00679,DH0504,2026-06-25,Miền Nam,Cần Thơ,Chăm sóc cá nhân,1,68000,0.0,68000,22000.0,35000,False,False,Chăm sóc cá nhân,False,2026-06
L00680,DH0449,2026-06-25,Miền Trung,Đà Nẵng,Thực phẩm,4,30000,0.0,120000,23000.0,32000,False,False,Thực phẩm,False,2026-06
L00681,DH0343,2026-05-06,Miền Nam,TP.HCM,Thực phẩm,1,195000,0.0,195000,62000.0,9000,False,False,Thực phẩm,False,2026-05
L00682,DH0433,2026-06-21,Miền Nam,TP.HCM,Đồ uống,3,94000,0.0,282000,81000.0,59000,False,False,Đồ uống,False,2026-06
L00683,DH0500,2026-05-10,Miền Nam,TP.HCM,Thực phẩm,3,83000,0.05,237000,44000.0,17000,False,False,Thực phẩm,False,2026-05
L00684,DH0229,2026-06-22,Miền Nam,TP.HCM,Thực phẩm,4,150000,0.15,510000,205000.0,12000,False,False,Thực phẩm,False,2026-06
L00685,DH0092,2026-06-13,Miền Nam,Cần Thơ,Đồ uống,2,106000,0.1,191000,29000.0,37000,False,False,Đồ uống,False,2026-06
L00686,DH0087,2026-04-14,Miền Bắc,Hà Nội,Đồ uống,4,84000,0.0,336000,51000.0,13000,False,False,Đồ uống,False,2026-04
L00687,DH0515,2026-04-12,Miền Nam,Cần Thơ,Đồ uống,4,91000,0.0,364000,135000.0,50000,False,False,Đồ uống,False,2026-04
L00688,DH0068,2026-05-29,Miền Nam,TP.HCM,Đồ uống,6,144000,0.05,821000,291000.0,33000,False,False,Đồ uống,True,2026-05
L00689,DH0345,2026-04-23,Miền Nam,Cần Thơ,Đồ uống,5,77000,0.1,346000,89000.0,26000,False,False,Đồ uống,False,2026-04
L00690,DH0018,2026-06-07,Miền Bắc,Hải Phòng,Đồ uống,3,37000,0.05,105000,18000.0,17000,False,False,Đồ uống,False,2026-06
L00691,DH0474,2026-06-11,Miền Bắc,Hải Phòng,Văn phòng phẩm,4,35000,0.0,140000,53000.0,63000,False,False,Văn phòng phẩm,False,2026-06
L00692,DH0103,2026-05-19,Miền Nam,TP.HCM,Đồ uống,2,127000,0.05,241000,77000.0,59000,False,False,Đồ uống,False,2026-05
L00693,DH0096,2026-06-10,Miền Nam,Cần Thơ,Thực phẩm,3,62000,0.15,158000,23000.0,16000,False,False,Thực phẩm,False,2026-06
L00694,DH0496,2026-05-19,Miền Bắc,Hải Phòng,Văn phòng phẩm,2,87000,0.0,174000,26000.0,65000,False,False,Văn phòng phẩm,False,2026-05
L00695,DH0224,2026-05-22,Miền Nam,TP.HCM,Thực phẩm,4,66000,0.1,238000,55000.0,61000,False,False,Thực phẩm,False,2026-05
L00696,DH0370,2026-04-19,Miền Nam,Cần Thơ,Chăm sóc cá nhân,1,83000,0.0,83000,26000.0,18000,False,False,Chăm sóc cá nhân,False,2026-04
L00697,DH0071,2026-05-24,Miền Trung,Huế,Đồ uống,4,47000,0.05,179000,64000.0,60000,False,False,Đồ uống,False,2026-05
L00698,DH0255,2026-04-15,Miền Trung,Đà Nẵng,Văn phòng phẩm,5,84000,0.1,378000,58000.0,49000,False,False,Văn phòng phẩm,False,2026-04
L00699,DH0413,2026-05-27,Miền Trung,Huế,Thực phẩm,3,25000,0.1,68000,20000.0,27000,False,False,Thực phẩm,False,2026-05
L00700,DH0194,2026-06-11,Miền Nam,Cần Thơ,Gia dụng,2,60000,0.0,120000,21000.0,36000,False,False,Gia dụng,False,2026-06
L00701,DH0261,2026-06-09,Miền Trung,Đà Nẵng,Thực phẩm,4,37000,0.1,133000,26000.0,52000,False,False,Thực phẩm,False,2026-06
L00702,DH0037,2026-04-14,Miền Nam,TP.HCM,Đồ uống,4,68000,0.05,258000,80000.0,11000,False,False,Đồ uống,False,2026-04
L00703,DH0167,2026-06-11,Miền Nam,Cần Thơ,Đồ uống,1,71000,0.0,71000,29000.0,24000,False,False,Đồ uống,False,2026-06
